username,profile,followers,following,published,day.of.week,time.of.day,tweet.gap,first.tweet,text,length,words,long.words,likes,retweets,source,media,media.binary,urls,urls.binary,hashtags,hashtags.binary,mentions,mentions.binary,quote,quote.verified,quote.likes,quote.retweets,is.retweet,retweet.username,covid,health,vaccine
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/31 9:10,Monday,33046,51015,1,"??Reminder: 2nd doses eligibility as of May 29 ¨C 70+ OR anyone immunized on/before Mar 15. Guidance on AstraZeneca 2nd doses for the general population will be provided prior to the recommended 12-week interval btw doses, which begins the 2nd week of June. https://t.co/JF6zf47sXs https://t.co/cB3Gb8BisR",280,45,5,17,8,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/1 13:49,Thursday,49740,9480,0,"Say yes to the vaccine, not the brand. It¡¯s what¡¯s INSIDE that counts.
? Both Moderna &amp; Pfizer are mRNA vaccines
? Both are safe &amp; approved by Health Canada
? Both are effective at protecting against COVID-19
#StickItToCOVID and #FinishTheFight! 

https://t.co/LeilfHaaGz https://t.co/cFQCI7qfI2",279,39,2,19,5,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,1,1,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/6/30 16:16,Wednesday,58560,1554,0,"Thank you #yqr! The #Regina COVID-19 drive-thru line is now closed (as of 4:15pm, June 30) to new cars for the day &amp; will reopen tomorrow (July 1) with Pfizer vaccine. All those already in line today will be vaccinated. https://t.co/OxgHZpwds9 https://t.co/ttIDgWLAYR",247,42,2,14,2,Twitter Web App,1,1,1,1,2,1,0,0,0,NA,NA,NA,0,NA,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/12 12:34,Monday,45291,428,0,"#SASKATOON: Our immunization drive-thru is closed today, but we do have walk-in spots available until 8 pm at Prairieland. Use the doors for our mass clinic and come down to see us! We have Moderna, and we¡¯re here for you whether you need your first or second dose. https://t.co/ZDciD9UnC1",265,49,3,11,7,Twitter Web App,1,1,0,0,1,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/10/19 8:58,Tuesday,32296,910,0,"2/2 Where vaccination coverage is lower, the risk of ongoing spread &amp; rising severe illness rates is highest, which will put even more pressure on the health system. Vaccination + layers of protection will see us through. https://t.co/i2G7NIEMet",144,38,3,51,14,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@CPHO_Canada,0,1,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/4/23 10:37,Friday,38258,61658,1,"ICYMI: The SHA is warning SK residents about COVID-19 Variants of Concern activity at Canadian Plasma Resources in #yxe on Apr 8, 10, 13, 14, 15, 16. 

Read all of the details and self-isolation requirements at https://t.co/b4CRzMz7mF https://t.co/gXu8MUUCU4",234,38,2,11,10,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/5 20:03,Friday,72208,16288,0,"Please note that a temporary disruption to obstetric services at St. Joseph¡¯s Hospital in Estevan is currently in place and will continue until 8 a.m. on Sunday, August 8, 2021.  Only emergency obstetrical services will be available during this time. https://t.co/9ev44iMK2c",250,42,2,2,6,Twitter Web App,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/10 13:39,Tuesday,49188,673,0,"#COVID19SK Summary for August 10, 2021: https://t.co/qVjiNU82RR

Daily COVID-19 statistics by age, date &amp; geographic zones including active cases, recoveries &amp; confirmed variants of concern can be found at https://t.co/pYWVpPe0Uj

COVID-19 Vaccine Info: https://t.co/cwA9WsDKi9 https://t.co/ZHeDfepfOu",144,33,3,14,7,Twitter Web App,0,0,1,1,1,1,1,1,0,NA,NA,NA,1,@SKGov,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/10 13:28,Tuesday,48515,5195,0,"As of Aug 9, travellers flying into Canada are no longer required to book a government-authorized accommodation.

Use this handy checklist for all requirements for flying into Canada: https://t.co/J7wwJgquMB https://t.co/F4gIn3WSs8",140,29,4,95,52,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@GovCanHealth,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/5 12:50,Monday,46216,94,0,"How long has it been since you cleaned your phone? ?? Your door handles? ?? Your light switches? 

Remember to clean commonly used surfaces frequently ?? #COVID19SK https://t.co/Dc1lZSNBG9",140,28,2,6,6,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@RedCrossSK,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/9/21 10:52,Tuesday,39173,1837,0,"Effective Sept. 20, residents are no longer required to obtain a PIN from @eHealthSask when setting up their MySaskHealthRecord account. This temporary accommodation allows quicker access to #COVID19SK immunization records. To set up your account, visit 
https://t.co/ogGQqS3Xck. https://t.co/AGbeVV3sKZ",139,38,3,85,53,Twitter Web App,0,0,0,0,0,0,2,1,0,NA,NA,NA,1,@SKGov,1,1,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/13 14:47,Tuesday,53232,1580,0,"¡°The SHA would not have been successful in its pandemic response without the support and dedication of all the people who were redeployed through labour pools or the supplemental workforce.¡±

Staffing, flexibility essential to fight the pandemic: https://t.co/Et0ks7Yebi https://t.co/pxoxSuei6D",270,38,6,75,5,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/9 14:00,Friday,50401,1288,0,"?? In the #Battlefords, #PrinceAlbert or #Lloydminster this weekend? Stop by a walk-in or drive-thru vaccine clinic and #StickItToCOVID! 
?? Visit https://t.co/OxgHZpwds9 for locations, hours and brand of vaccine offered.
For booked appts please call 1-833-SASKVAX. https://t.co/QxIRCenQvS",263,36,4,5,6,Twitter Web App,1,1,1,1,4,1,0,0,0,NA,NA,NA,0,NA,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/8 12:00,Thursday,43200,1010,0,"?? Reminder: There are still many booked appointments available in South and Central Saskatchewan.
To book:
?? Visit https://t.co/2fOHJauxAn or
?? Call 1-833-SASK-VAX (727-5829)
1st and 2nd doses welcome. Book yours today and do your part to #StickItToCOVID! https://t.co/TuLIQHYUIH",256,35,4,1,5,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/21 13:54,Friday,50064,1894,0,"Government of Saskatchewan #COVID19SK Update for May 21, 2021: https://t.co/hYNJzE1FpO",62,10,2,6,1,Twitter Web App,0,0,1,1,1,1,0,0,1,1,14,9,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/23 16:01,Friday,57661,2014,0,"ICYMI: These are the FACTS about Ivermectin:
* it's a drug used to treat/prevent parasites in animals
* it's not approved in #Sask for treating or preventing COVID-19 in humans
* it's not an anti-viral (anti-virals treat viruses. COVID-19 is a virus.)
* large doses can cause harm https://t.co/ovn9yjU7e5",280,45,5,98,42,Twitter Web App,1,1,0,0,1,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/4/23 12:38,Friday,45504,63,0,Most people who have COVID-19 recover completely within a few weeks. But some people continue to experience symptoms after their initial recovery. More: https://t.co/aYIinfCmlV https://t.co/hENj6HPIJU,176,25,2,11,3,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/19 12:21,Wednesday,44463,2447,0,"The #Regina COVID-19 Immunization Drive-Thru line up is full at the moment &amp; the line is closed. If you¡¯re ahead of the @CityofRegina truck, you will be vaccinated today. We will assess vaccine supply later in the day &amp; reopen the line IF able. https://t.co/zRaTZ5gN4B https://t.co/Leo0FYQP0g",276,46,3,35,19,Twitter Web App,1,1,1,1,1,1,1,1,0,NA,NA,NA,0,NA,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/27 11:04,Thursday,39890,4387,0,"Regina General &amp; Pasqua Hospitals in #Regina will move from Level 2 family presence/visitation to Level 1, effective Sun, May 30 which allows patients/residents to designate 2 essential family/support persons: https://t.co/CmdhrRPSrb https://t.co/I0NJFFGdEB",237,32,3,10,1,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/10/7 14:29,Thursday,52174,1529,0,"Giving thanks for a safe long weekend: advice from ?@CoryNeudorf? ?@SaskHealth? 

#StaySafe
#MaskUp
#GetVaccinated  https://t.co/oRxz2CxNeW",140,14,0,76,18,Twitter Web App,0,0,0,0,3,1,3,1,0,NA,NA,NA,1,@drsusanshaw,0,1,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/6/26 13:38,Saturday,49080,2277,0,Drowning is a leading cause of death in children ages 1 to 4. Children can drown quickly &amp; quietly. Carefully supervise your children at all times &amp; keep them within arm's reach when they are in water. More tips: https://t.co/PjQyT7QBvZ https://t.co/gqcYXVe3Qn,244,41,0,11,5,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/6/20 11:34,Sunday,41660,286,0,"Hey #Warman - wait times at the drive thru (501 Centennial Blvd) are super short right now! 1st dose fast track lane and 2nd dose for anyone eligible. We have Moderna today. 

For the latest updates, visit https://t.co/OxgHZpeC3z.",230,38,1,19,8,Twitter for iPhone,0,0,1,1,1,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/6/12 19:00,Saturday,68401,7542,0,"Reminder!
Did you book a COVID-19 immunization app'tm't at a SHA clinic but went to a drive-thru/walk-in clinic instead? MAKE SURE you're cancelling your scheduled app'tm't so someone else can go. For SHA clinics, cancel online or call 1-833-727-5829. Watch this video for tips!",278,43,5,23,8,Twitter Web App,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/24 15:31,Tuesday,55914,1937,0,"Effective immediately (Aug 24), all long-term care homes in #Regina not in outbreak will return to Recovery Phase family presence/visitation.
?
Homes currently with confirmed or suspected outbreaks that will remain at Level 3. https://t.co/5fs4HGpZpB https://t.co/qDcNnP9Ysp",250,34,2,8,4,Twitter for iPhone,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/19 13:02,Wednesday,46945,2482,0,"Important reminder??

Did you book a COVID-19 vaccine appt at a pharmacy or SHA clinic but went to a drive-thru/walk-in clinic instead? MAKE SURE you cancel your scheduled appt so someone else can go. For SHA clinic, call 1-833-727-5829 or cancel online: https://t.co/sHouY9RTxc https://t.co/9vRl3Hq3ks",278,43,3,6,8,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/26 8:36,Monday,30973,73843,1,"#DrowningPrevention measures incl.:
??Barriers controlling access to water
?Safe places for children away from water
???¡á?Teaching swimming &amp; safety skills
??Safe rescue &amp; resuscitation training
??Flood risk management
??Boat, ship &amp; ferry regulations
 
??https://t.co/9viCLzCx6e https://t.co/qvFlKYnaF6",140,29,9,267,121,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@WHO,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/4/20 15:04,Tuesday,54297,3214,0,LIVE: Premier Scott Moe and Dr. Shahab provide an update on #COVID19SK: https://t.co/LmYiIN8Wso,106,13,0,10,1,Twitter Web App,0,0,1,1,1,1,1,1,0,NA,NA,NA,1,@SKGov,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/27 9:51,Thursday,35503,5279,0,"Craig is a Q.C. Lawyer in Saskatoon and recently got his COVID-19 vaccination.

¡°Vaccines are our best path to normality after more than a year of uncertainty and sacrifices...¡±
Craig and doing your part to #StickItToCOVID https://t.co/9NXveqWxDb",222,35,3,18,3,Twitter Web App,1,1,0,0,1,1,0,0,0,NA,NA,NA,0,NA,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/17 13:29,Monday,48597,1062,0,"Margaret Hicks received her 2nd dose of the #COVID19sk vaccination this morning at the Glencairn Neighbourhood Centre in #Regina &amp; got her ""I Stuck it to COVID"" sticker. Yay Margaret! ?? For current eligibility, visit https://t.co/TTA9lkgICa. #StickItToCOVID https://t.co/c3g65c5ls9",261,38,3,184,8,Twitter Web App,1,1,1,1,3,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/9/1 11:47,Wednesday,42458,2087,0,"We're working with the @SaskHealth to host convenient &amp; accessible vaccination clinics on our main campuses this week! Don¡¯t miss out! 
Prince Albert, Room E100, TODAY
Saskatoon, Room 123.1, TODAY
Regina, Room 106, Sept 2
Moose Jaw, Room 7.111, Sept 3
https://t.co/dBKMMoVGFR https://t.co/8XWGtPpMtw",144,39,5,36,8,Twitter Web App,0,0,0,0,0,0,2,1,0,NA,NA,NA,1,@SaskPolytech,0,1,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/6 13:56,Tuesday,50175,1121,0,"#COVID19SK Update for July 6: 1,233,534 Vaccines Administered, 14 New Cases, 60 Recoveries, 62 in Hospital, One New Death https://t.co/e5IrMoOHmm",121,20,2,5,1,Twitter Web App,0,0,1,1,1,1,0,0,1,1,19,11,0,NA,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/4/24 11:01,Saturday,39660,1174,0,"Thank you Bob and Sherry for sharing your story. Don¡¯t hesitate, vaccinate!

Vaccination is scientifically proven to prevent disease and save lives. The SHA is proud to offer immunization services that keep Saskatchewan's population healthy, safe and protected. https://t.co/zcFq7IKT4T",261,38,6,71,11,Twitter Web App,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,1,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/25 11:39,Wednesday,41951,5647,0,The pups are back for another COVID-19 vaccine clinic in #Saskatoon today (Aug 25)! Join us at the Cameco Meewasin Skating Rink area in Kiwanis Memorial Park until 3:45pm. Pfizer &amp; Moderna. @StJohnSask &amp; @PawsStress  For more info on clinics visit: https://t.co/eGGseJqsIU https://t.co/xs2BVGpqiM,280,44,0,24,7,Twitter Web App,1,1,1,1,1,1,2,1,0,NA,NA,NA,0,NA,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/28 16:42,Saturday,60157,7649,0,"#PrinceAlbert - there is NO CLINIC at the Crescent Heights Arena today. 
The clinic will take place tomorrow, Sunday, Aug. 29, 4:00 p.m. - 7:00 p.m.  Pfizer &amp; Moderna will be offered.
 Full clinic listings at:  https://t.co/eGGseJqsIU https://t.co/wWaVRz33cv",238,40,0,3,2,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/31 13:47,Monday,49660,124,0,Government of Saskatchewan #COVID19SK Update for May 31: https://t.co/Df3sDuP6qS,56,9,2,4,1,Twitter Web App,0,0,1,1,1,1,0,0,1,1,13,12,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/14 18:02,Wednesday,64933,2707,0,UPDATE: The Prairieland Park walk-in vaccine clinic has reopened and will remain open until 8 p.m. https://t.co/0IUsh2KMUA,98,17,1,9,2,Twitter Web App,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/19 8:24,Thursday,30287,60242,1,Join us at @SaskatoonPolice HQ on 25th St. for a pop-up COVID-19 vaccination clinic in #Saskatoon today (Aug 19). #StickItToCOVID https://t.co/I9sn3m4vxV,129,21,1,17,6,Twitter Web App,0,0,1,1,2,1,1,1,1,1,44,16,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/10/1 9:25,Friday,33931,1017,0,"News Release: Proof of Vaccination Policy for Health Care Workers
The SHA has developed a Proof of Full COVID-19 Vaccination policy requiring all current SHA team members to provide proof of full vaccination beginning Oct 1 2021, with a phased approach.
https://t.co/sLbI2klzJ2 https://t.co/iLaipwU0Oe",277,41,4,103,20,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,1,1,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/6/16 8:59,Wednesday,32370,776,0,Headed to #Regina Farmer¡¯s Market today (June 16)? Still need to #StickItToCOVID? You¡¯re in luck! Buy fresh local produce AND get vaccinated at the same time. First dose only clinic (Pfizer) on Scarth St (F.W. Hill Mall) from 9am-3:30pm. See you soon! https://t.co/z7U63rq5f3,251,43,2,75,32,Twitter Web App,1,1,0,0,2,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/4 13:37,Tuesday,49048,2160,0,"Government of Saskatchewan #COVID19SK Update for May 4, 2021: https://t.co/FsRGc4vmJe",61,10,2,7,1,Twitter Web App,0,0,1,1,1,1,0,0,1,1,11,12,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/19 9:04,Monday,32670,61470,1,"Are you ready for an emergency? 
? Have and practice an emergency plan
? Have an emergency kit with items for 72+ hours
Template plan and kit list: https://t.co/ehDKbzngCu https://t.co/hsxqsHlWbM",140,28,2,5,1,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@RedCrossSK,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/22 15:37,Thursday,56271,32,0,"Walk-in, drive-thru &amp; booked clinics available FRIDAY, JULY 23rd in the Northern SK area.
#battlefords #loonlake #rostern #edam #meadowlake #unity #waldheim #lloydminster #hudsonbay #princealbert https://t.co/6QPa1tWD5b",199,24,1,2,2,Twitter Web App,1,1,0,0,10,1,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/21 8:32,Wednesday,30766,39,0,"What are you waiting for? Your risk from COVID-19 is determined by vaccination status. 
PFIZER &amp; MODERNA available at International Trade Centre at @evrazplacelive in #Regina July 21-24. Walk-in OR to book call 1 833 727 5829 or https://t.co/JAwuJ8faFT. #StickItToCOVID https://t.co/KR5AF8wBor",273,41,3,7,2,Twitter Web App,1,1,1,1,2,1,1,1,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/6/5 13:03,Saturday,47001,5481,0,IMMEDIATE WALK-IN AVAILABILTY IN SASKATOON: We have capacity at our student walk-in clinic at Prairieland so we¡¯re opening up to all eligible individuals for the rest of the day today! Find us in Hall E at Prairieland Park ¨C we¡¯ll be here until 8 p.m. tonight (June 5). https://t.co/gzx9yKfS7K,269,49,5,43,37,Twitter Web App,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/16 9:25,Sunday,33906,54606,1,"The Saskatoon Drive-Thru clinic has used its¡¯ supply of vaccine and has closed for the day. Those in line will be vaccinated. The clinic will open again on May 19. 
For a list of drop-in clinics &amp; wait times, go to https://t.co/4fCSCKpHij https://t.co/FYcWLsKIGJ",242,43,2,47,18,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/8/29 10:30,Sunday,37800,64043,1,"#SwiftCurrent hosting a back-to-school drive-thru vaccine clinic today - Sun (Aug 29 1-4pm) - at 800 Cheadle St W. Everyone welcome - fast lane for those 12*-17. Offering Pfizer.

* Those born in 2009 (turning 12 in 2021) also eligible https://t.co/91GqhAR19G",235,40,3,16,9,Twitter Web App,1,1,0,0,1,1,0,0,0,NA,NA,NA,0,NA,0,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/5/8 18:29,Saturday,66544,1874,0,"Increased risk of COVID-19 variants of concern (VoC) in #Lloydminster. VoC are dangerous; they are highly contagious, transmitting more quickly &amp; to more people which can result in more illness, hospitalizations &amp; deaths. More: https://t.co/2vLNezYA9J https://t.co/EigDufmufH",259,36,4,13,13,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/4/28 14:00,Wednesday,50430,5681,0,"#COVID19SK Update for April 28: 415,763 Vaccines Administered, 213 New Cases, 284 Recoveries, 184 in Hospital, Four New Deaths
 
Current 7-Day Average: 245 (20.0 per 100,000).
 
Full details: https://t.co/H73Uiw4mug

COVID-19 Dashboard: https://t.co/kvBuGtZGWW https://t.co/CtLtqgiMSa",138,32,4,22,15,Twitter Web App,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,@SKGov,1,0,1
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/7/30 13:12,Friday,47554,2614,0,"Summer break is almost half over! If you're headed to post-secondary or are a new/returning high school student, ?time is running out to get fully vaccinated before classes start.
Your risk from COVID-19 is determined by vaccination status. Find a clinic: https://t.co/OxgHZpwds9 https://t.co/2caxFX5Ve7",279,42,6,22,12,Twitter Web App,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,1,0,0
@SaskHealth,"Official twitter account of the Saskatchewan Health Authority. Dial 9-1-1 in a medical emergency. Account monitored Mon., to Fri., 8a.m.- 4p.m.",28305,176,2021/4/27 14:04,Tuesday,50671,2982,0,"Government of Saskatchewan: COVID-19 update for April 27, 2021 https://t.co/M1II2VF3MH",62,10,2,4,0,Twitter Web App,0,0,1,1,0,0,0,0,1,1,12,9,0,NA,1,0,0
